,idDrink,strDrink,strTags,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,ingredients_combined
413,15328,Zorro,,Coffee / Tea,,Alcoholic,coffee mug,add all and pour black coffee and add whipped cream on top.,Sambuca,Baileys irish cream,White Creme de Menthe,,,,,,,,,0.7,0.67,0.67,,,,,,,,,"sambuca, baileys irish cream, white creme de menthe"
414,14888,Zinger,,Soft Drink,,Alcoholic,highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,Peachtree schnapps,Surge,,,,,,,,,,6.0,6.0,,,,,,,,,,"peachtree schnapps, surge"
415,15691,Zoksel,,Soft Drink,,Alcoholic,beer pilsner,"No specific mixinginstructions, just poor every ingredient in one glass. The lemon goes with it.",Beer,Root beer,Lemonade,Coca-Cola,7-Up,Creme de Cassis,Lemon,,,,,,0.5,0.5,,0.5,1.0,,,,,,"beer, root beer, lemonade, cocacola, , creme de cassis, lemon"
416,17241,Zombie,,Cocktail,,Alcoholic,hurricane glass,"
Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",Rum,Gold rum,151 proof rum,Pernod,Grenadine,Lime Juice,Angostura Bitters,,,,,1.5,1.5,1.0,0.167,0.167,0.166,0.0016907,,,,,"rum, gold rum, proof rum, pernod, grenadine, lime juice, angostura bitters"
417,15933,Zambeer,,Soft Drink,,Alcoholic,collins glass,Mix sambuca with rootbeer and stir. Add ice,Sambuca,Root beer,Ice,,,,,,,,,1.5,10.0,,,,,,,,,,"sambuca, root beer, ice"
418,16963,Zorbatini,,Cocktail,,Alcoholic,cocktail glass,Prepare like a Martini. Garnish with a green olive.,Vodka,Ouzo,,,,,,,,,,1.25,0.25,,,,,,,,,,"vodka, ouzo"
419,15254,Zenmeister,,Ordinary Drink,,Alcoholic,collins glass,Mix together and enjoy,Jägermeister,Root beer,,,,,,,,,,0.5,0.5,,,,,,,,,,"jgermeister, root beer"
420,16942,Zipperhead,,Shot,,Alcoholic,whiskey sour glass,"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, Then soda on top).",Chambord raspberry liqueur,Vodka,Soda water,,,,,,,,,1.5,1.5,1.0,,,,,,,,,"chambord raspberry liqueur, vodka, soda water"
421,17027,Zima Blaster,,Ordinary Drink,,Alcoholic,hurricane glass,"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy.",Zima,Chambord raspberry liqueur,,,,,,,,,,12.0,3.0,,,,,,,,,,"zima, chambord raspberry liqueur"
422,14594,Zizi Coin-coin,,Punch / Party Drink,,Alcoholic,margarita/coupette glass,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",Cointreau,Lemon juice,Ice,Lemon,,,,,,,,1.7,0.67,,,,,,,,,,"cointreau, lemon juice, ice, lemon"
423,15801,Zimadori Zinger,,Punch / Party Drink,,Alcoholic,collins glass,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,Midori melon liqueur,Zima,,,,,,,,,,1.5,12.0,,,,,,,,,,"midori melon liqueur, zima"
424,14065,Zippy's Revenge,,Cocktail,,Alcoholic,old-fashioned glass,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,Amaretto,Rum,Kool-Aid,,,,,,,,,2.0,2.0,,,,,,,,,,"amaretto, rum, koolaid"
425,14157,Ziemes Martini Apfelsaft,,Ordinary Drink,,Alcoholic,collins glass,Serve without ice. At least the juice shold have room temperature.,Vermouth,Apple juice,,,,,,,,,,1.4,5.41,,,,,,,,,,"vermouth, apple juice"
